Banco;Data_Compensacao;Descricao_Banco;Valor_Recebido
Bradesco;2026-04-29;TED EMPRESA 34788;241.27
Bradesco;2026-04-29;PIX EMPRESA 37933;3047.92
Bradesco;2026-04-29;TED EMPRESA 17701;369.73
Bradesco;2026-04-29;DOC EMPRESA 8185;2979.44
Bradesco;2026-04-29;PIX EMPRESA 57061;3943.29
Bradesco;2026-04-29;PIX EMPRESA 35196;3193.83
Bradesco;2026-04-29;TED EMPRESA 31878;1753.99
Bradesco;2026-04-29;PIX EMPRESA 87617;2171.01
Bradesco;2026-04-29;TED EMPRESA 47071;4452.41
Bradesco;2026-04-29;TED EMPRESA 58439;954.95
Bradesco;2026-04-29;TED EMPRESA 82546;882.4
Bradesco;2026-04-29;TED EMPRESA 43964;1538.29
Bradesco;2026-04-29;PIX EMPRESA 46656;4525.91
Bradesco;2026-04-29;DOC EMPRESA 96344;4632.12
Bradesco;2026-04-29;DOC EMPRESA 51716;2648.58
Bradesco;2026-04-29;DOC EMPRESA 66202;3588.15
Bradesco;2026-04-29;DOC EMPRESA 29528;2529.42
Bradesco;2026-04-29;DOC EMPRESA 59902;3888.71
Bradesco;2026-04-29;PIX EMPRESA 57486;4259.38
Bradesco;2026-04-29;PIX EMPRESA 14093;2952.7
Bradesco;2026-04-29;DOC EMPRESA 39125;4587.17
Bradesco;2026-04-29;PIX EMPRESA 92657;2748.53
Bradesco;2026-04-29;DOC EMPRESA 668;3278.25
Bradesco;2026-04-29;PIX EMPRESA 79812;2283.73
Bradesco;2026-04-29;PIX EMPRESA 76823;1641.65
Bradesco;2026-04-29;DOC EMPRESA 8136;4917.31
Bradesco;2026-04-29;TED EMPRESA 79129;3762.45
Bradesco;2026-04-29;TED EMPRESA 97907;3859.68
Bradesco;2026-04-29;PIX EMPRESA 80573;4747.7
Bradesco;2026-04-29;PIX EMPRESA 63705;159.23
Bradesco;2026-04-29;TED EMPRESA 45033;2182.58
Bradesco;2026-04-29;PIX EMPRESA 82370;2401.3
Bradesco;2026-04-29;DOC EMPRESA 86043;4308.04
Bradesco;2026-04-29;PIX EMPRESA 17903;3959.45
Bradesco;2026-04-29;DOC EMPRESA 63159;204.17
Bradesco;2026-04-29;PIX EMPRESA 53983;2940.21
Bradesco;2026-04-29;TED EMPRESA 79717;3842.27
Bradesco;2026-04-29;PIX EMPRESA 26472;673.92
Bradesco;2026-04-29;TED EMPRESA 99104;4149.41
Bradesco;2026-04-29;PIX EMPRESA 41348;3666.52
Bradesco;2026-04-29;DOC EMPRESA 61898;2134.09
Bradesco;2026-04-29;PIX EMPRESA 69477;4107.49
Bradesco;2026-04-29;DOC EMPRESA 653;2561.74
Bradesco;2026-04-29;PIX EMPRESA 61218;4853.49
Bradesco;2026-04-29;TED EMPRESA 29884;103.87
Bradesco;2026-04-29;TED EMPRESA 1204;2357.36
Bradesco;2026-04-29;PIX EMPRESA 62956;1396.24
Bradesco;2026-04-29;TED EMPRESA 25746;2234.42
Bradesco;2026-04-29;DOC EMPRESA 80147;1993.25
Bradesco;2026-04-29;DOC EMPRESA 12409;3168.37
Bradesco;2026-04-29;PIX EMPRESA 2556;3907.22
Bradesco;2026-04-29;PIX EMPRESA 40537;3861.07
Bradesco;2026-04-29;DOC EMPRESA 67173;3086.89
Bradesco;2026-04-29;PIX EMPRESA 95308;4130.44
Bradesco;2026-04-29;DOC EMPRESA 57321;557.36
Bradesco;2026-04-29;DOC EMPRESA 1622;1853.24
Bradesco;2026-04-29;TED EMPRESA 40446;4311.43
Bradesco;2026-04-29;TED EMPRESA 8774;3529.09
Bradesco;2026-04-29;DOC EMPRESA 97041;1649.51
Bradesco;2026-04-29;PIX EMPRESA 77181;4795.62
Bradesco;2026-04-29;DOC EMPRESA 10863;2988.2
Bradesco;2026-04-29;PIX EMPRESA 62111;964.02
Bradesco;2026-04-29;TED EMPRESA 35562;2248.98
Bradesco;2026-04-29;TED EMPRESA 42796;3617.58
Bradesco;2026-04-29;DOC EMPRESA 34683;1415.42
Bradesco;2026-04-29;DOC EMPRESA 43744;4601.53
Bradesco;2026-04-29;DOC EMPRESA 26630;3498.86
Bradesco;2026-04-29;DOC EMPRESA 98796;4574.44
Bradesco;2026-04-29;TED EMPRESA 40585;4726.11
Bradesco;2026-04-29;DOC EMPRESA 11962;2541.79
Bradesco;2026-04-29;DOC EMPRESA 45140;3212.53
Bradesco;2026-04-29;TED EMPRESA 69898;3269.32
Bradesco;2026-04-29;PIX EMPRESA 68967;4714.13
Bradesco;2026-04-29;PIX EMPRESA 28615;1523.16
Bradesco;2026-04-29;PIX EMPRESA 65215;4991.44
Bradesco;2026-04-29;PIX EMPRESA 90042;2569.98
Bradesco;2026-04-29;TED EMPRESA 39916;461.33
Bradesco;2026-04-29;PIX EMPRESA 59573;1407.01
Bradesco;2026-04-29;DOC EMPRESA 28540;2745.78
Bradesco;2026-04-29;DOC EMPRESA 66797;2967.37
Bradesco;2026-04-29;PIX EMPRESA 65659;2911.09
Bradesco;2026-04-29;TED EMPRESA 44073;3505.9
Bradesco;2026-04-29;TED EMPRESA 69846;4580.28
Bradesco;2026-04-29;PIX EMPRESA 62482;2745.57
Bradesco;2026-04-29;PIX EMPRESA 64933;527.91
Bradesco;2026-04-29;DOC EMPRESA 42460;598.67
Bradesco;2026-04-29;TED EMPRESA 63386;4223.92
Bradesco;2026-04-29;PIX EMPRESA 92707;456.08
Bradesco;2026-04-29;DOC EMPRESA 92170;4386.49
Bradesco;2026-04-29;TED EMPRESA 2182;4587.55
Bradesco;2026-04-29;DOC EMPRESA 34639;1785.36
Bradesco;2026-04-29;DOC EMPRESA 70306;2448.73
Bradesco;2026-04-29;DOC EMPRESA 89460;1199.85
Bradesco;2026-04-29;TED EMPRESA 68182;3438.98
Bradesco;2026-04-29;DOC EMPRESA 35609;1468.25
Bradesco;2026-04-29;DOC EMPRESA 44551;1035.48
Bradesco;2026-04-29;PIX EMPRESA 49445;2699.06
Bradesco;2026-04-29;DOC EMPRESA 19432;2388.09
Bradesco;2026-04-29;PIX EMPRESA 40191;544.31
Bradesco;2026-04-29;DOC EMPRESA 99057;4226.09
Bradesco;2026-04-29;PIX EMPRESA 27408;417.42
Bradesco;2026-04-29;PIX EMPRESA 17435;2685.16
Bradesco;2026-04-29;PIX EMPRESA 10298;811.49
Bradesco;2026-04-29;DOC EMPRESA 24971;1108.49
Bradesco;2026-04-29;DOC EMPRESA 94683;2916.11
Bradesco;2026-04-29;PIX EMPRESA 17313;3976.82
Bradesco;2026-04-29;DOC EMPRESA 75047;3989.47
Bradesco;2026-04-29;TED EMPRESA 38946;1424.86
Bradesco;2026-04-29;DOC EMPRESA 79601;606.12
Bradesco;2026-04-29;TED EMPRESA 31902;2123.04
Bradesco;2026-04-29;DOC EMPRESA 31058;4031.08
Bradesco;2026-04-29;PIX EMPRESA 77822;1423.34
Bradesco;2026-04-29;DOC EMPRESA 31964;1189.97
Bradesco;2026-04-29;PIX EMPRESA 59131;3902.37
Bradesco;2026-04-29;PIX EMPRESA 32705;4653.35
Bradesco;2026-04-29;DOC EMPRESA 53211;4943.08
Bradesco;2026-04-29;PIX EMPRESA 41037;2819.47
Bradesco;2026-04-29;DOC EMPRESA 24916;1118.29
Bradesco;2026-04-29;TED EMPRESA 92071;4372.28
Bradesco;2026-04-29;DOC EMPRESA 89989;1813.72
Bradesco;2026-04-29;TED EMPRESA 42376;430.69
Bradesco;2026-04-29;TED EMPRESA 99458;765.13
Bradesco;2026-04-29;PIX EMPRESA 40821;3792.49
Bradesco;2026-04-29;TED EMPRESA 81662;1720.59
Bradesco;2026-04-29;TED EMPRESA 99407;4348.34
Bradesco;2026-04-29;DOC EMPRESA 62512;522.14
Bradesco;2026-04-29;TED EMPRESA 22703;4648.52
Bradesco;2026-04-29;DOC EMPRESA 18583;4013.21
Bradesco;2026-04-29;PIX EMPRESA 71396;3404.42
Bradesco;2026-04-29;DOC EMPRESA 29908;3466.35
Bradesco;2026-04-29;PIX EMPRESA 97945;4885.33
Bradesco;2026-04-29;PIX EMPRESA 94508;2937.21
Bradesco;2026-04-29;TED EMPRESA 23240;4762.17
Bradesco;2026-04-29;DOC EMPRESA 25635;4880.97
Bradesco;2026-04-29;TED EMPRESA 14580;3931.35
Bradesco;2026-04-29;TED EMPRESA 13522;2020.86
Bradesco;2026-04-29;DOC EMPRESA 85973;3263.06
Bradesco;2026-04-29;TED EMPRESA 51996;4227.2
Bradesco;2026-04-29;TED EMPRESA 31209;1215.15
Bradesco;2026-04-29;TED EMPRESA 41591;939.13
Bradesco;2026-04-29;PIX EMPRESA 6652;1355.53
Bradesco;2026-04-29;PIX EMPRESA 60141;2974.21
Bradesco;2026-04-29;PIX EMPRESA 45737;3797.11
Bradesco;2026-04-29;PIX EMPRESA 40891;1019.93
Bradesco;2026-04-29;DOC EMPRESA 27721;3164.72
Bradesco;2026-04-29;DOC EMPRESA 78308;1070.91
Bradesco;2026-04-29;DOC EMPRESA 29569;4137.81
Bradesco;2026-04-29;DOC EMPRESA 10127;4984.42
Bradesco;2026-04-29;TED EMPRESA 20483;201.69
Bradesco;2026-04-29;TED EMPRESA 58269;1785.66
Bradesco;2026-04-29;PIX EMPRESA 58894;3520.9
Bradesco;2026-04-29;DOC EMPRESA 71306;351.16
Bradesco;2026-04-29;DOC EMPRESA 27931;906.56
Bradesco;2026-04-29;DOC EMPRESA 23943;2414.6
Bradesco;2026-04-29;PIX EMPRESA 92175;2111.65
Bradesco;2026-04-29;PIX EMPRESA 95672;2461.39
Bradesco;2026-04-29;TED EMPRESA 49077;3843.37
Bradesco;2026-04-29;PIX EMPRESA 10645;3390.23
Bradesco;2026-04-29;DOC EMPRESA 24540;2539.21
Bradesco;2026-04-29;DOC EMPRESA 4062;829.89
Bradesco;2026-04-29;TED EMPRESA 43833;2329.75
Bradesco;2026-04-29;DOC EMPRESA 70040;203.23
Bradesco;2026-04-29;TED EMPRESA 30268;869.81
Bradesco;2026-04-29;PIX EMPRESA 21009;2844.53
Bradesco;2026-04-29;DOC EMPRESA 26099;3800.58
Bradesco;2026-04-29;DOC EMPRESA 2357;1226.01
Bradesco;2026-04-29;TED EMPRESA 17657;4161.12
Bradesco;2026-04-29;PIX EMPRESA 52558;4451.86
Bradesco;2026-04-29;TED EMPRESA 65817;3980.0
Bradesco;2026-04-29;TED EMPRESA 63882;4206.97
Bradesco;2026-04-29;PIX EMPRESA 92317;3331.81
Bradesco;2026-04-29;TED EMPRESA 74282;1115.78
Bradesco;2026-04-29;TED EMPRESA 78533;4368.42
Bradesco;2026-04-29;PIX EMPRESA 62819;4641.87
Bradesco;2026-04-29;TED EMPRESA 3279;1282.38
Bradesco;2026-04-29;TED EMPRESA 40243;3899.71
Bradesco;2026-04-29;PIX EMPRESA 9134;3534.86
Bradesco;2026-04-29;DOC EMPRESA 90058;1925.19
Bradesco;2026-04-29;DOC EMPRESA 47008;3444.29
Bradesco;2026-04-29;TED EMPRESA 72365;1580.89
Bradesco;2026-04-29;TED EMPRESA 31800;261.5
Bradesco;2026-04-29;DOC EMPRESA 35319;523.12
Bradesco;2026-04-29;DOC EMPRESA 37358;2978.43
Bradesco;2026-04-29;PIX EMPRESA 7864;4132.68
Bradesco;2026-04-29;PIX EMPRESA 48192;4087.48
Bradesco;2026-04-29;TED EMPRESA 83429;3752.31
Bradesco;2026-04-29;PIX EMPRESA 31519;3699.97
Bradesco;2026-04-29;TED EMPRESA 96896;784.74
Bradesco;2026-04-29;DOC EMPRESA 29554;819.1
Bradesco;2026-04-29;DOC EMPRESA 93887;4355.07
Bradesco;2026-04-29;TED EMPRESA 34307;3731.94
Bradesco;2026-04-29;DOC EMPRESA 25589;3048.71
Bradesco;2026-04-29;TED EMPRESA 37339;3130.6
Bradesco;2026-04-29;DOC EMPRESA 32094;3476.95
Bradesco;2026-04-29;PIX EMPRESA 88471;3608.51
Bradesco;2026-04-29;PIX EMPRESA 82234;693.58
Bradesco;2026-04-29;PIX EMPRESA 79735;2520.87
Bradesco;2026-04-29;PIX EMPRESA 8033;2163.83
Bradesco;2026-04-29;DOC EMPRESA 69399;3487.24
Bradesco;2026-04-29;DOC EMPRESA 1506;751.67
Bradesco;2026-04-29;PIX EMPRESA 23365;3836.36
Bradesco;2026-04-29;PIX EMPRESA 25506;3993.17
Bradesco;2026-04-29;TED EMPRESA 77463;3167.17
Bradesco;2026-04-29;PIX EMPRESA 27429;1179.6
Bradesco;2026-04-29;DOC EMPRESA 15337;4895.15
Bradesco;2026-04-29;PIX EMPRESA 72129;4524.74
Bradesco;2026-04-29;PIX EMPRESA 61301;215.72
Bradesco;2026-04-29;TED EMPRESA 32801;2121.25
Bradesco;2026-04-29;TED EMPRESA 88749;178.96
Bradesco;2026-04-29;DOC EMPRESA 94086;4950.85
Bradesco;2026-04-29;DOC EMPRESA 26324;3490.32
Bradesco;2026-04-29;DOC EMPRESA 65767;2391.16
Bradesco;2026-04-29;DOC EMPRESA 55603;3457.04
Bradesco;2026-04-29;PIX EMPRESA 75479;3903.45
Bradesco;2026-04-29;PIX EMPRESA 41668;538.42
Bradesco;2026-04-29;DOC EMPRESA 65734;3652.72
Bradesco;2026-04-29;TED EMPRESA 91345;1239.63
Bradesco;2026-04-29;TED EMPRESA 50978;1428.07
Bradesco;2026-04-29;TED EMPRESA 41465;2708.9
Bradesco;2026-04-29;DOC EMPRESA 17331;3979.35
Bradesco;2026-04-29;DOC EMPRESA 13886;1907.52
Bradesco;2026-04-29;PIX EMPRESA 41459;1862.79
Bradesco;2026-04-29;DOC EMPRESA 60836;4274.84
Bradesco;2026-04-29;TED EMPRESA 82338;2567.41
Bradesco;2026-04-29;TED EMPRESA 87891;3171.87
Bradesco;2026-04-29;DOC EMPRESA 27489;3779.2
Bradesco;2026-04-29;PIX EMPRESA 46685;1869.88
Bradesco;2026-04-29;DOC EMPRESA 79958;2098.73
Bradesco;2026-04-29;PIX EMPRESA 64145;108.08
Bradesco;2026-04-29;DOC EMPRESA 24942;1490.2
Bradesco;2026-04-29;DOC EMPRESA 82196;1184.59
Bradesco;2026-04-29;PIX EMPRESA 15806;4896.15
Bradesco;2026-04-29;TED EMPRESA 59275;4448.83
Bradesco;2026-04-29;PIX EMPRESA 57245;148.27
Bradesco;2026-04-29;DOC EMPRESA 4186;2193.38
Bradesco;2026-04-29;PIX EMPRESA 80814;1006.97
Bradesco;2026-04-29;PIX EMPRESA 58982;2466.09
Bradesco;2026-04-29;TED EMPRESA 33142;3985.57
Bradesco;2026-04-29;DOC EMPRESA 14112;451.15
Bradesco;2026-04-29;TED EMPRESA 13504;1549.64
Bradesco;2026-04-29;PIX EMPRESA 21217;1815.67
Bradesco;2026-04-29;PIX EMPRESA 59444;1726.73
Bradesco;2026-04-29;PIX EMPRESA 97502;4093.45
Bradesco;2026-04-29;DOC EMPRESA 93337;2310.63
Bradesco;2026-04-29;TED EMPRESA 4487;2295.52
Bradesco;2026-04-29;TED EMPRESA 74667;2611.86
Bradesco;2026-04-29;DOC EMPRESA 13316;3577.98
Bradesco;2026-04-29;TED EMPRESA 47393;3136.39
Bradesco;2026-04-29;PIX EMPRESA 97575;380.14
Bradesco;2026-04-29;TED EMPRESA 96463;1236.52
Bradesco;2026-04-29;PIX EMPRESA 14800;2426.73
Bradesco;2026-04-29;PIX EMPRESA 80281;449.08
Bradesco;2026-04-29;PIX EMPRESA 83057;945.68
Bradesco;2026-04-29;TED EMPRESA 92123;1056.18
Bradesco;2026-04-29;PIX EMPRESA 46428;2668.18
Bradesco;2026-04-29;DOC EMPRESA 38262;352.63
Bradesco;2026-04-29;PIX EMPRESA 47611;2297.91
Bradesco;2026-04-29;TED EMPRESA 59620;3163.86
Bradesco;2026-04-29;TED EMPRESA 21109;3426.9
Bradesco;2026-04-29;DOC EMPRESA 77380;3334.36
Bradesco;2026-04-29;PIX EMPRESA 13784;3725.85
Bradesco;2026-04-29;DOC EMPRESA 80049;645.11
Bradesco;2026-04-29;TED EMPRESA 46905;2869.7
Bradesco;2026-04-29;DOC EMPRESA 22383;1042.54
Bradesco;2026-04-29;PIX EMPRESA 42138;3197.45
Bradesco;2026-04-29;TED EMPRESA 43447;3092.62
Bradesco;2026-04-29;PIX EMPRESA 76778;3707.18
Bradesco;2026-04-29;PIX EMPRESA 88796;3808.28
Bradesco;2026-04-29;TED EMPRESA 97459;1600.71
Bradesco;2026-04-29;PIX EMPRESA 46027;2938.41
Bradesco;2026-04-29;TED EMPRESA 91399;4918.75
Bradesco;2026-04-29;TED EMPRESA 38070;1663.56
Bradesco;2026-04-29;TED EMPRESA 49054;783.45
Bradesco;2026-04-29;PIX EMPRESA 18313;3194.81
Bradesco;2026-04-29;PIX EMPRESA 98121;1845.89
Bradesco;2026-04-29;DOC EMPRESA 47558;139.66
Bradesco;2026-04-29;DOC EMPRESA 82495;2081.23
Bradesco;2026-04-29;TED EMPRESA 11982;4253.0
Bradesco;2026-04-29;DOC EMPRESA 41059;2425.44
Bradesco;2026-04-29;TED EMPRESA 13000;1066.13
Bradesco;2026-04-29;PIX EMPRESA 56565;810.81
Bradesco;2026-04-29;DOC EMPRESA 83745;4751.07
Bradesco;2026-04-29;PIX EMPRESA 43868;3364.85
Bradesco;2026-04-29;TED EMPRESA 1421;3600.37
Bradesco;2026-04-29;PIX EMPRESA 38507;3231.67
Bradesco;2026-04-29;PIX EMPRESA 78793;3721.12
Bradesco;2026-04-29;PIX EMPRESA 45665;994.25
Bradesco;2026-04-29;DOC EMPRESA 71637;3319.83
Bradesco;2026-04-29;PIX EMPRESA 31921;1426.87
Bradesco;2026-04-29;TED EMPRESA 68441;4718.43
Bradesco;2026-04-29;PIX EMPRESA 76138;1228.2
Bradesco;2026-04-29;PIX EMPRESA 46071;1885.08
Bradesco;2026-04-29;DOC EMPRESA 82872;1852.63
Bradesco;2026-04-29;PIX EMPRESA 85380;4186.28
Bradesco;2026-04-29;DOC EMPRESA 85735;4015.16
Bradesco;2026-04-29;PIX EMPRESA 92038;811.48
Bradesco;2026-04-29;DOC EMPRESA 32572;3098.63
Bradesco;2026-04-29;DOC EMPRESA 23821;215.19
Bradesco;2026-04-29;DOC EMPRESA 78877;415.43
Bradesco;2026-04-29;PIX EMPRESA 45600;2849.3
Bradesco;2026-04-29;PIX EMPRESA 77483;917.77
Bradesco;2026-04-29;DOC EMPRESA 56494;4659.15
Bradesco;2026-04-29;TED EMPRESA 48840;866.67
Bradesco;2026-04-29;PIX EMPRESA 2019;673.56
Bradesco;2026-04-29;PIX EMPRESA 58046;4173.32
Bradesco;2026-04-29;PIX EMPRESA 18857;3995.21
Bradesco;2026-04-29;DOC EMPRESA 3519;2653.43
Bradesco;2026-04-29;DOC EMPRESA 76815;2304.52
Bradesco;2026-04-29;DOC EMPRESA 79646;4459.7
Bradesco;2026-04-29;TED EMPRESA 67238;1060.13
Bradesco;2026-04-29;PIX EMPRESA 2249;4805.0
Bradesco;2026-04-29;DOC EMPRESA 37322;4307.06
Bradesco;2026-04-29;DOC EMPRESA 32618;4165.91
Bradesco;2026-04-29;TED EMPRESA 4928;4167.67
Bradesco;2026-04-29;PIX EMPRESA 27294;514.75
Bradesco;2026-04-29;TED EMPRESA 31595;4514.82
Bradesco;2026-04-29;DOC EMPRESA 4905;1264.8
Bradesco;2026-04-29;TED EMPRESA 40815;3132.32
Bradesco;2026-04-29;TED EMPRESA 93570;3838.96
Bradesco;2026-04-29;DOC EMPRESA 51586;3737.73
Bradesco;2026-04-29;DOC EMPRESA 57448;1209.88
Bradesco;2026-04-29;TED EMPRESA 80777;3141.1
Bradesco;2026-04-29;DOC EMPRESA 29139;2395.96
Bradesco;2026-04-29;PIX EMPRESA 82888;2369.22
Bradesco;2026-04-29;PIX EMPRESA 8037;1889.99
Bradesco;2026-04-29;TED EMPRESA 62452;188.11
Bradesco;2026-04-29;PIX EMPRESA 61577;192.3
Bradesco;2026-04-29;PIX EMPRESA 85596;1665.04
Bradesco;2026-04-29;PIX EMPRESA 39603;864.47
Bradesco;2026-04-29;DOC EMPRESA 79777;3809.99
Bradesco;2026-04-29;DOC EMPRESA 74648;4463.62
Bradesco;2026-04-29;DOC EMPRESA 88612;2563.72
Bradesco;2026-04-29;DOC EMPRESA 44523;1523.99
Bradesco;2026-04-29;DOC EMPRESA 60086;1854.24
Bradesco;2026-04-29;TED EMPRESA 46979;3039.58
Bradesco;2026-04-29;PIX EMPRESA 3412;1006.98
Bradesco;2026-04-29;DOC EMPRESA 61739;1586.97
Bradesco;2026-04-29;PIX EMPRESA 3087;4625.16
Bradesco;2026-04-29;TED EMPRESA 60913;2382.25
Bradesco;2026-04-29;DOC EMPRESA 4934;1168.97
Bradesco;2026-04-29;DOC EMPRESA 25106;1053.47
Bradesco;2026-04-29;TED EMPRESA 20061;3978.26
Bradesco;2026-04-29;PIX EMPRESA 45087;617.95
Bradesco;2026-04-29;TED EMPRESA 45849;2090.79
Bradesco;2026-04-29;PIX EMPRESA 93670;2008.11
Bradesco;2026-04-29;TED EMPRESA 33530;4003.01
Bradesco;2026-04-29;PIX EMPRESA 41905;1679.67
Bradesco;2026-04-29;TED EMPRESA 51500;3801.24
Bradesco;2026-04-29;PIX EMPRESA 32282;2080.02
Bradesco;2026-04-29;DOC EMPRESA 69762;2430.7
Bradesco;2026-04-29;DOC EMPRESA 48624;2015.97
Bradesco;2026-04-29;PIX EMPRESA 70522;3584.23
Bradesco;2026-04-29;TED EMPRESA 98320;2861.79
Bradesco;2026-04-29;PIX EMPRESA 78241;2843.26
Bradesco;2026-04-29;PIX EMPRESA 10392;3078.08
Bradesco;2026-04-29;DOC EMPRESA 59415;2290.73
Bradesco;2026-04-29;TED EMPRESA 85324;1772.1
Bradesco;2026-04-29;TED EMPRESA 15900;233.37
Bradesco;2026-04-29;TED EMPRESA 62679;611.29
Bradesco;2026-04-29;DOC EMPRESA 17372;2382.06
Bradesco;2026-04-29;DOC EMPRESA 26916;4839.8
Bradesco;2026-04-29;DOC EMPRESA 14701;4383.48
Bradesco;2026-04-29;DOC EMPRESA 30365;4531.2
Bradesco;2026-04-29;DOC EMPRESA 83142;2621.39
Bradesco;2026-04-29;DOC EMPRESA 84435;3347.5
Bradesco;2026-04-29;PIX EMPRESA 74760;4216.3
Bradesco;2026-04-29;PIX EMPRESA 13499;120.11
Bradesco;2026-04-29;PIX EMPRESA 45887;1473.35
Bradesco;2026-04-29;DOC EMPRESA 42136;3258.83
Bradesco;2026-04-29;DOC EMPRESA 97849;2660.77
Bradesco;2026-04-29;DOC EMPRESA 69632;4757.63
Bradesco;2026-04-29;TED EMPRESA 10496;1621.59
Bradesco;2026-04-29;PIX EMPRESA 37187;2797.19
Bradesco;2026-04-29;TED EMPRESA 97428;565.96
Bradesco;2026-04-29;TED EMPRESA 92872;491.6
Bradesco;2026-04-29;PIX EMPRESA 58960;3915.99
Bradesco;2026-04-29;DOC EMPRESA 92728;3194.94
Bradesco;2026-04-29;DOC EMPRESA 67921;2687.57
Bradesco;2026-04-29;TED EMPRESA 50460;1692.19
Bradesco;2026-04-29;DOC EMPRESA 2676;2221.39
Bradesco;2026-04-29;TED EMPRESA 92557;1129.09
Bradesco;2026-04-29;DOC EMPRESA 60952;4323.68
Bradesco;2026-04-29;DOC EMPRESA 55673;2297.38
Bradesco;2026-04-29;TED EMPRESA 12732;2985.8
Bradesco;2026-04-29;TED EMPRESA 96712;4966.69
Bradesco;2026-04-29;PIX EMPRESA 69154;3946.71
Bradesco;2026-04-29;DOC EMPRESA 11493;4623.57
Bradesco;2026-04-29;PIX EMPRESA 53386;814.03
Bradesco;2026-04-29;DOC EMPRESA 82905;3232.82
Bradesco;2026-04-29;PIX EMPRESA 66354;4570.68
Bradesco;2026-04-29;TED EMPRESA 85350;3083.1
Bradesco;2026-04-29;PIX EMPRESA 6323;4591.17
Bradesco;2026-04-29;PIX EMPRESA 48390;4733.52
Bradesco;2026-04-29;PIX EMPRESA 73509;1416.68
Bradesco;2026-04-29;PIX EMPRESA 68880;2556.39
Bradesco;2026-04-29;PIX EMPRESA 67287;4482.48
Bradesco;2026-04-29;DOC EMPRESA 7741;185.92
Bradesco;2026-04-29;DOC EMPRESA 97364;2382.56
Bradesco;2026-04-29;TED EMPRESA 20262;4685.92
Bradesco;2026-04-29;DOC EMPRESA 65372;1885.65
Bradesco;2026-04-29;DOC EMPRESA 76744;4448.62
Bradesco;2026-04-29;PIX EMPRESA 92384;1834.85
Bradesco;2026-04-29;PIX EMPRESA 12863;849.18
Bradesco;2026-04-29;PIX EMPRESA 6689;188.88
Bradesco;2026-04-29;TED EMPRESA 2847;2506.96
Bradesco;2026-04-29;TED EMPRESA 77532;4998.28
Bradesco;2026-04-29;TED EMPRESA 39077;351.42
Bradesco;2026-04-29;TED EMPRESA 38246;4034.53
Bradesco;2026-04-29;PIX EMPRESA 31021;2439.2
Bradesco;2026-04-29;PIX EMPRESA 88912;4297.39
Bradesco;2026-04-29;DOC EMPRESA 82171;3281.9
Bradesco;2026-04-29;TED EMPRESA 3763;4451.53
Bradesco;2026-04-29;TED EMPRESA 54369;4902.78
Bradesco;2026-04-29;PIX EMPRESA 76623;587.04
Bradesco;2026-04-29;PIX EMPRESA 53393;1303.96
Bradesco;2026-04-29;TED EMPRESA 64544;2999.3
Bradesco;2026-04-29;DOC EMPRESA 39406;1362.55
Bradesco;2026-04-29;TED EMPRESA 63427;4945.71
Bradesco;2026-04-29;DOC EMPRESA 2102;2638.75
Bradesco;2026-04-29;TED EMPRESA 17638;4867.37
Bradesco;2026-04-29;TED EMPRESA 45211;1550.2
Bradesco;2026-04-29;PIX EMPRESA 41969;2292.55
Bradesco;2026-04-29;PIX EMPRESA 26102;2880.57
Bradesco;2026-04-29;PIX EMPRESA 45722;1338.2
Bradesco;2026-04-29;PIX EMPRESA 72600;3222.69
Bradesco;2026-04-29;DOC EMPRESA 97379;3817.99
Bradesco;2026-04-29;DOC EMPRESA 58832;4445.39
Bradesco;2026-04-29;PIX EMPRESA 43772;3892.58
Bradesco;2026-04-29;PIX EMPRESA 89738;1205.84
Bradesco;2026-04-29;DOC EMPRESA 20602;3272.36
Bradesco;2026-04-29;TED EMPRESA 42584;2000.53
Bradesco;2026-04-29;TED EMPRESA 53711;2847.37
Bradesco;2026-04-29;DOC EMPRESA 56484;4802.21
Bradesco;2026-04-29;DOC EMPRESA 87457;2620.85
Bradesco;2026-04-29;TED EMPRESA 19090;2499.16
Bradesco;2026-04-29;TED EMPRESA 32264;4231.65
Bradesco;2026-04-29;DOC EMPRESA 51069;4101.64
Bradesco;2026-04-29;PIX EMPRESA 58594;1789.46
Bradesco;2026-04-29;DOC EMPRESA 2389;3710.91
Bradesco;2026-04-29;DOC EMPRESA 47975;931.95
Bradesco;2026-04-29;DOC EMPRESA 81122;3659.44
Bradesco;2026-04-29;TED EMPRESA 79643;1179.37
Bradesco;2026-04-29;TED EMPRESA 32811;4415.21
Bradesco;2026-04-29;PIX EMPRESA 86309;4993.55
Bradesco;2026-04-29;PIX EMPRESA 92938;1592.49
Bradesco;2026-04-29;PIX EMPRESA 77391;2729.6
Bradesco;2026-04-29;DOC EMPRESA 31204;2806.85
Bradesco;2026-04-29;PIX EMPRESA 3348;4226.48
Bradesco;2026-04-29;TED EMPRESA 63497;4730.59
Bradesco;2026-04-29;PIX EMPRESA 94636;935.68
Bradesco;2026-04-29;DOC EMPRESA 13398;1012.36
Bradesco;2026-04-29;TED EMPRESA 12323;3319.34
Bradesco;2026-04-29;PIX EMPRESA 77839;4704.27
Bradesco;2026-04-29;TED EMPRESA 54167;4837.46
Bradesco;2026-04-29;TED EMPRESA 83708;1231.13
Bradesco;2026-04-29;PIX EMPRESA 26999;4428.96
Bradesco;2026-04-29;PIX EMPRESA 54247;3961.04
