Banco;Data_Compensacao;Descricao_Banco;Valor_Recebido
Santander;2026-04-29;DOC EMPRESA 84715;1774.17
Santander;2026-04-29;PIX EMPRESA 54619;4429.16
Santander;2026-04-29;PIX EMPRESA 26425;600.26
Santander;2026-04-29;TED EMPRESA 52572;1047.9
Santander;2026-04-29;PIX EMPRESA 66309;4950.95
Santander;2026-04-29;PIX EMPRESA 98784;4853.75
Santander;2026-04-29;TED EMPRESA 74017;4573.65
Santander;2026-04-29;DOC EMPRESA 5591;2683.25
Santander;2026-04-29;PIX EMPRESA 2882;3016.22
Santander;2026-04-29;DOC EMPRESA 87344;3995.99
Santander;2026-04-29;DOC EMPRESA 70082;656.14
Santander;2026-04-29;DOC EMPRESA 31469;3789.63
Santander;2026-04-29;PIX EMPRESA 18022;2403.85
Santander;2026-04-29;TED EMPRESA 82439;1533.92
Santander;2026-04-29;DOC EMPRESA 92296;3541.86
Santander;2026-04-29;TED EMPRESA 4109;2096.1
Santander;2026-04-29;TED EMPRESA 44016;1263.84
Santander;2026-04-29;PIX EMPRESA 89237;1562.49
Santander;2026-04-29;TED EMPRESA 33494;2415.6
Santander;2026-04-29;TED EMPRESA 8533;2339.61
Santander;2026-04-29;DOC EMPRESA 71360;1644.13
Santander;2026-04-29;DOC EMPRESA 11401;4917.76
Santander;2026-04-29;PIX EMPRESA 23671;2617.7
Santander;2026-04-29;DOC EMPRESA 49715;3482.53
Santander;2026-04-29;TED EMPRESA 38068;1935.83
Santander;2026-04-29;TED EMPRESA 62315;139.26
Santander;2026-04-29;TED EMPRESA 65488;103.26
Santander;2026-04-29;PIX EMPRESA 94076;577.84
Santander;2026-04-29;PIX EMPRESA 47465;1130.1
Santander;2026-04-29;PIX EMPRESA 60635;2604.63
Santander;2026-04-29;PIX EMPRESA 76572;3572.17
Santander;2026-04-29;TED EMPRESA 64463;229.19
Santander;2026-04-29;PIX EMPRESA 83296;3952.61
Santander;2026-04-29;PIX EMPRESA 93690;2494.67
Santander;2026-04-29;TED EMPRESA 81250;2504.12
Santander;2026-04-29;DOC EMPRESA 37628;1158.07
Santander;2026-04-29;DOC EMPRESA 39004;776.64
Santander;2026-04-29;TED EMPRESA 24256;4926.35
Santander;2026-04-29;DOC EMPRESA 68031;2209.28
Santander;2026-04-29;DOC EMPRESA 44772;3753.77
Santander;2026-04-29;DOC EMPRESA 65878;1893.41
Santander;2026-04-29;PIX EMPRESA 16584;2833.72
Santander;2026-04-29;DOC EMPRESA 82547;4262.21
Santander;2026-04-29;PIX EMPRESA 26418;2074.48
Santander;2026-04-29;PIX EMPRESA 2970;1640.57
Santander;2026-04-29;PIX EMPRESA 87340;3041.27
Santander;2026-04-29;TED EMPRESA 3614;2268.42
Santander;2026-04-29;TED EMPRESA 80025;1513.46
Santander;2026-04-29;TED EMPRESA 11283;3206.49
Santander;2026-04-29;TED EMPRESA 51890;3183.0
Santander;2026-04-29;DOC EMPRESA 70122;2553.22
Santander;2026-04-29;PIX EMPRESA 28176;4582.43
Santander;2026-04-29;DOC EMPRESA 49957;4360.62
Santander;2026-04-29;PIX EMPRESA 35469;1115.72
Santander;2026-04-29;DOC EMPRESA 44;2105.77
Santander;2026-04-29;TED EMPRESA 35754;4848.37
Santander;2026-04-29;TED EMPRESA 35863;1387.6
Santander;2026-04-29;TED EMPRESA 59157;1656.3
Santander;2026-04-29;TED EMPRESA 52410;2787.81
Santander;2026-04-29;TED EMPRESA 96574;4430.67
Santander;2026-04-29;DOC EMPRESA 78196;3761.65
Santander;2026-04-29;TED EMPRESA 9295;3738.66
Santander;2026-04-29;TED EMPRESA 63700;4952.98
Santander;2026-04-29;TED EMPRESA 46145;2091.02
Santander;2026-04-29;PIX EMPRESA 76846;850.0
Santander;2026-04-29;TED EMPRESA 97974;3516.65
Santander;2026-04-29;DOC EMPRESA 15040;3533.99
Santander;2026-04-29;PIX EMPRESA 34126;4806.27
Santander;2026-04-29;TED EMPRESA 27135;1909.58
Santander;2026-04-29;DOC EMPRESA 60856;4005.98
Santander;2026-04-29;TED EMPRESA 50537;3581.22
Santander;2026-04-29;DOC EMPRESA 62195;1951.01
Santander;2026-04-29;PIX EMPRESA 39647;1022.98
Santander;2026-04-29;DOC EMPRESA 77279;4477.54
Santander;2026-04-29;DOC EMPRESA 42540;1436.12
Santander;2026-04-29;PIX EMPRESA 27906;4827.97
Santander;2026-04-29;PIX EMPRESA 54897;1832.9
Santander;2026-04-29;PIX EMPRESA 25739;3649.39
Santander;2026-04-29;PIX EMPRESA 43902;3684.67
Santander;2026-04-29;TED EMPRESA 15305;4071.55
Santander;2026-04-29;DOC EMPRESA 29537;1564.46
Santander;2026-04-29;TED EMPRESA 51154;3709.23
Santander;2026-04-29;PIX EMPRESA 85201;3499.58
Santander;2026-04-29;TED EMPRESA 35855;3196.45
Santander;2026-04-29;DOC EMPRESA 63663;1235.85
Santander;2026-04-29;PIX EMPRESA 1383;4785.85
Santander;2026-04-29;TED EMPRESA 23607;1547.06
Santander;2026-04-29;TED EMPRESA 27660;2206.75
Santander;2026-04-29;TED EMPRESA 11033;3765.29
Santander;2026-04-29;PIX EMPRESA 18570;2342.84
Santander;2026-04-29;PIX EMPRESA 82411;714.05
Santander;2026-04-29;TED EMPRESA 82676;3184.14
Santander;2026-04-29;TED EMPRESA 95117;368.25
Santander;2026-04-29;TED EMPRESA 85716;1453.54
Santander;2026-04-29;TED EMPRESA 58660;2722.08
Santander;2026-04-29;PIX EMPRESA 54547;4348.51
Santander;2026-04-29;DOC EMPRESA 24489;1062.29
Santander;2026-04-29;PIX EMPRESA 68221;3718.87
Santander;2026-04-29;TED EMPRESA 16578;848.53
Santander;2026-04-29;PIX EMPRESA 51918;1988.42
Santander;2026-04-29;TED EMPRESA 72647;900.84
Santander;2026-04-29;TED EMPRESA 82486;4187.5
Santander;2026-04-29;DOC EMPRESA 44548;987.61
Santander;2026-04-29;DOC EMPRESA 11055;4398.04
Santander;2026-04-29;TED EMPRESA 91015;3148.48
Santander;2026-04-29;PIX EMPRESA 24968;3049.41
Santander;2026-04-29;TED EMPRESA 50543;2855.36
Santander;2026-04-29;TED EMPRESA 37192;4778.07
Santander;2026-04-29;TED EMPRESA 98392;4485.42
Santander;2026-04-29;DOC EMPRESA 36089;1313.03
Santander;2026-04-29;DOC EMPRESA 81549;3751.09
Santander;2026-04-29;TED EMPRESA 45085;4512.47
Santander;2026-04-29;TED EMPRESA 64727;730.8
Santander;2026-04-29;DOC EMPRESA 59022;1501.77
Santander;2026-04-29;TED EMPRESA 21325;2770.8
Santander;2026-04-29;PIX EMPRESA 30850;3173.65
Santander;2026-04-29;PIX EMPRESA 78556;416.0
Santander;2026-04-29;DOC EMPRESA 33345;4211.14
Santander;2026-04-29;TED EMPRESA 22827;4584.0
Santander;2026-04-29;PIX EMPRESA 44480;1983.25
Santander;2026-04-29;PIX EMPRESA 75936;3116.14
Santander;2026-04-29;TED EMPRESA 3275;2560.84
Santander;2026-04-29;PIX EMPRESA 90140;3124.96
Santander;2026-04-29;DOC EMPRESA 67449;4148.66
Santander;2026-04-29;TED EMPRESA 88328;4619.59
Santander;2026-04-29;TED EMPRESA 96784;1446.76
Santander;2026-04-29;DOC EMPRESA 62794;843.27
Santander;2026-04-29;PIX EMPRESA 60206;3952.72
Santander;2026-04-29;DOC EMPRESA 24835;1383.71
Santander;2026-04-29;TED EMPRESA 34566;191.29
Santander;2026-04-29;TED EMPRESA 73843;378.43
Santander;2026-04-29;PIX EMPRESA 85536;3740.82
Santander;2026-04-29;PIX EMPRESA 79339;3907.89
Santander;2026-04-29;DOC EMPRESA 14786;3717.87
Santander;2026-04-29;TED EMPRESA 53134;4495.42
Santander;2026-04-29;PIX EMPRESA 35305;841.42
Santander;2026-04-29;PIX EMPRESA 78221;3231.96
Santander;2026-04-29;PIX EMPRESA 63211;2696.43
Santander;2026-04-29;DOC EMPRESA 49158;4931.26
Santander;2026-04-29;DOC EMPRESA 56346;3892.54
Santander;2026-04-29;PIX EMPRESA 56452;1324.89
Santander;2026-04-29;TED EMPRESA 62669;518.48
Santander;2026-04-29;DOC EMPRESA 5191;904.38
Santander;2026-04-29;DOC EMPRESA 25673;1543.21
Santander;2026-04-29;PIX EMPRESA 47837;4136.56
Santander;2026-04-29;TED EMPRESA 43067;971.69
Santander;2026-04-29;TED EMPRESA 70882;3081.61
Santander;2026-04-29;DOC EMPRESA 54535;2695.83
Santander;2026-04-29;DOC EMPRESA 74644;3707.07
Santander;2026-04-29;TED EMPRESA 6850;849.16
Santander;2026-04-29;DOC EMPRESA 90012;134.8
Santander;2026-04-29;DOC EMPRESA 70432;2604.03
Santander;2026-04-29;DOC EMPRESA 11148;2145.28
Santander;2026-04-29;PIX EMPRESA 40655;3300.63
Santander;2026-04-29;TED EMPRESA 74937;134.49
Santander;2026-04-29;DOC EMPRESA 83037;3507.86
Santander;2026-04-29;TED EMPRESA 97869;2158.06
Santander;2026-04-29;TED EMPRESA 40838;1145.65
Santander;2026-04-29;PIX EMPRESA 61958;3162.28
Santander;2026-04-29;TED EMPRESA 85158;1017.06
Santander;2026-04-29;PIX EMPRESA 77850;2284.83
Santander;2026-04-29;PIX EMPRESA 63896;4445.47
Santander;2026-04-29;TED EMPRESA 51165;3751.88
Santander;2026-04-29;TED EMPRESA 6759;1439.28
Santander;2026-04-29;TED EMPRESA 13326;1259.42
Santander;2026-04-29;PIX EMPRESA 84538;2540.72
Santander;2026-04-29;PIX EMPRESA 10627;692.99
Santander;2026-04-29;TED EMPRESA 40346;4130.71
Santander;2026-04-29;DOC EMPRESA 59842;3211.47
Santander;2026-04-29;DOC EMPRESA 96529;575.51
Santander;2026-04-29;PIX EMPRESA 55502;2600.28
Santander;2026-04-29;TED EMPRESA 72483;3017.1
Santander;2026-04-29;TED EMPRESA 49682;3001.71
Santander;2026-04-29;TED EMPRESA 55173;1207.96
Santander;2026-04-29;TED EMPRESA 27254;848.04
Santander;2026-04-29;DOC EMPRESA 77742;4274.6
Santander;2026-04-29;PIX EMPRESA 95656;3628.23
Santander;2026-04-29;PIX EMPRESA 27805;960.28
Santander;2026-04-29;PIX EMPRESA 26173;1336.46
Santander;2026-04-29;TED EMPRESA 98328;1180.2
Santander;2026-04-29;DOC EMPRESA 16082;4703.18
Santander;2026-04-29;DOC EMPRESA 5956;3211.12
Santander;2026-04-29;DOC EMPRESA 22996;1733.7
Santander;2026-04-29;PIX EMPRESA 16464;1091.69
Santander;2026-04-29;PIX EMPRESA 72393;1771.96
Santander;2026-04-29;TED EMPRESA 77004;3064.91
Santander;2026-04-29;PIX EMPRESA 70821;4664.52
Santander;2026-04-29;DOC EMPRESA 85722;3722.69
Santander;2026-04-29;DOC EMPRESA 77930;3217.24
Santander;2026-04-29;DOC EMPRESA 67620;3178.23
Santander;2026-04-29;TED EMPRESA 13004;4986.9
Santander;2026-04-29;TED EMPRESA 46612;4240.54
Santander;2026-04-29;PIX EMPRESA 1466;2212.73
Santander;2026-04-29;TED EMPRESA 12174;4393.03
Santander;2026-04-29;PIX EMPRESA 66403;1123.43
Santander;2026-04-29;DOC EMPRESA 51382;2844.25
Santander;2026-04-29;TED EMPRESA 52597;688.46
Santander;2026-04-29;PIX EMPRESA 66824;276.61
Santander;2026-04-29;DOC EMPRESA 33963;241.0
Santander;2026-04-29;TED EMPRESA 34011;4553.23
Santander;2026-04-29;DOC EMPRESA 17774;293.88
Santander;2026-04-29;TED EMPRESA 89829;141.69
Santander;2026-04-29;DOC EMPRESA 86397;1379.24
Santander;2026-04-29;DOC EMPRESA 12752;754.21
Santander;2026-04-29;TED EMPRESA 85586;2072.12
Santander;2026-04-29;TED EMPRESA 66604;1353.13
Santander;2026-04-29;DOC EMPRESA 23598;2361.38
Santander;2026-04-29;PIX EMPRESA 77975;4143.81
Santander;2026-04-29;DOC EMPRESA 17404;3392.68
Santander;2026-04-29;PIX EMPRESA 60649;1705.34
Santander;2026-04-29;DOC EMPRESA 9322;3543.48
Santander;2026-04-29;PIX EMPRESA 31874;4412.62
Santander;2026-04-29;TED EMPRESA 43783;2582.58
Santander;2026-04-29;TED EMPRESA 51678;3538.18
Santander;2026-04-29;PIX EMPRESA 94415;2325.02
Santander;2026-04-29;TED EMPRESA 59772;3959.84
Santander;2026-04-29;TED EMPRESA 69187;1650.39
Santander;2026-04-29;TED EMPRESA 79897;4330.43
Santander;2026-04-29;TED EMPRESA 16653;1367.93
Santander;2026-04-29;DOC EMPRESA 7270;757.8
Santander;2026-04-29;PIX EMPRESA 10708;2841.95
Santander;2026-04-29;PIX EMPRESA 70651;3600.93
Santander;2026-04-29;DOC EMPRESA 50643;460.69
Santander;2026-04-29;PIX EMPRESA 92253;950.27
Santander;2026-04-29;PIX EMPRESA 16730;634.53
Santander;2026-04-29;DOC EMPRESA 67717;3938.06
Santander;2026-04-29;DOC EMPRESA 11399;1518.18
Santander;2026-04-29;PIX EMPRESA 21642;4862.15
Santander;2026-04-29;TED EMPRESA 15672;2420.85
Santander;2026-04-29;TED EMPRESA 48217;3239.95
Santander;2026-04-29;DOC EMPRESA 8052;2455.74
Santander;2026-04-29;DOC EMPRESA 48890;1633.05
Santander;2026-04-29;TED EMPRESA 29831;2984.74
Santander;2026-04-29;PIX EMPRESA 40288;881.76
Santander;2026-04-29;DOC EMPRESA 98095;287.0
Santander;2026-04-29;DOC EMPRESA 17828;3153.21
Santander;2026-04-29;PIX EMPRESA 58581;4534.41
Santander;2026-04-29;TED EMPRESA 23946;4834.17
Santander;2026-04-29;PIX EMPRESA 14092;2212.49
Santander;2026-04-29;DOC EMPRESA 98813;4224.63
Santander;2026-04-29;PIX EMPRESA 63155;2386.29
Santander;2026-04-29;PIX EMPRESA 61913;2358.64
Santander;2026-04-29;PIX EMPRESA 27936;4139.35
Santander;2026-04-29;PIX EMPRESA 60134;106.55
Santander;2026-04-29;TED EMPRESA 73454;3434.98
Santander;2026-04-29;DOC EMPRESA 92607;2725.27
Santander;2026-04-29;TED EMPRESA 79299;4328.21
Santander;2026-04-29;DOC EMPRESA 61329;2489.32
Santander;2026-04-29;PIX EMPRESA 28625;1065.05
Santander;2026-04-29;TED EMPRESA 45001;866.07
Santander;2026-04-29;DOC EMPRESA 38862;1441.7
Santander;2026-04-29;TED EMPRESA 43407;2705.29
Santander;2026-04-29;PIX EMPRESA 43307;3191.53
Santander;2026-04-29;TED EMPRESA 49742;344.22
Santander;2026-04-29;DOC EMPRESA 3538;4098.24
Santander;2026-04-29;PIX EMPRESA 3984;3340.82
Santander;2026-04-29;DOC EMPRESA 30714;1098.76
Santander;2026-04-29;TED EMPRESA 84058;1818.5
Santander;2026-04-29;TED EMPRESA 93638;2186.86
Santander;2026-04-29;TED EMPRESA 48007;969.39
Santander;2026-04-29;TED EMPRESA 997;4397.84
Santander;2026-04-29;PIX EMPRESA 6766;1083.44
Santander;2026-04-29;DOC EMPRESA 14723;2649.83
Santander;2026-04-29;PIX EMPRESA 13877;584.92
Santander;2026-04-29;PIX EMPRESA 56402;1671.37
Santander;2026-04-29;PIX EMPRESA 53493;4209.92
Santander;2026-04-29;DOC EMPRESA 70911;273.18
Santander;2026-04-29;PIX EMPRESA 28157;2014.89
Santander;2026-04-29;DOC EMPRESA 23038;3836.6
Santander;2026-04-29;TED EMPRESA 19906;3748.62
Santander;2026-04-29;TED EMPRESA 19516;4055.43
Santander;2026-04-29;DOC EMPRESA 18419;971.62
Santander;2026-04-29;DOC EMPRESA 52178;3064.18
Santander;2026-04-29;TED EMPRESA 81207;1366.53
Santander;2026-04-29;TED EMPRESA 86886;4509.03
Santander;2026-04-29;DOC EMPRESA 81334;976.74
Santander;2026-04-29;PIX EMPRESA 4685;181.06
Santander;2026-04-29;DOC EMPRESA 31805;1452.3
Santander;2026-04-29;DOC EMPRESA 27508;1899.99
Santander;2026-04-29;DOC EMPRESA 5277;1764.71
Santander;2026-04-29;TED EMPRESA 41208;2429.59
Santander;2026-04-29;TED EMPRESA 46486;2638.58
Santander;2026-04-29;PIX EMPRESA 28166;3635.19
Santander;2026-04-29;TED EMPRESA 38612;1833.84
Santander;2026-04-29;TED EMPRESA 49902;4186.41
Santander;2026-04-29;TED EMPRESA 88450;3371.01
Santander;2026-04-29;DOC EMPRESA 64724;3628.8
Santander;2026-04-29;DOC EMPRESA 149;2931.55
Santander;2026-04-29;DOC EMPRESA 5614;2049.25
Santander;2026-04-29;DOC EMPRESA 8114;4850.62
Santander;2026-04-29;TED EMPRESA 57562;2620.64
Santander;2026-04-29;PIX EMPRESA 26498;3694.98
Santander;2026-04-29;TED EMPRESA 40442;3918.57
Santander;2026-04-29;TED EMPRESA 15420;3866.36
Santander;2026-04-29;PIX EMPRESA 63325;4744.32
Santander;2026-04-29;DOC EMPRESA 40946;4127.02
Santander;2026-04-29;DOC EMPRESA 4931;4532.79
Santander;2026-04-29;TED EMPRESA 24253;1918.43
Santander;2026-04-29;DOC EMPRESA 55916;3392.2
Santander;2026-04-29;TED EMPRESA 96467;4054.45
Santander;2026-04-29;TED EMPRESA 23932;2838.27
Santander;2026-04-29;PIX EMPRESA 54108;1191.27
Santander;2026-04-29;TED EMPRESA 59102;4044.4
Santander;2026-04-29;TED EMPRESA 99157;2608.24
Santander;2026-04-29;TED EMPRESA 93002;2287.45
Santander;2026-04-29;TED EMPRESA 5648;3047.28
Santander;2026-04-29;PIX EMPRESA 17304;1706.87
Santander;2026-04-29;DOC EMPRESA 55568;2239.61
Santander;2026-04-29;PIX EMPRESA 6807;4932.47
Santander;2026-04-29;PIX EMPRESA 34613;3698.09
Santander;2026-04-29;DOC EMPRESA 35714;3725.85
Santander;2026-04-29;TED EMPRESA 8505;4829.71
Santander;2026-04-29;PIX EMPRESA 66737;3160.55
Santander;2026-04-29;TED EMPRESA 56787;930.42
Santander;2026-04-29;DOC EMPRESA 29806;3244.01
Santander;2026-04-29;TED EMPRESA 19517;2198.0
Santander;2026-04-29;PIX EMPRESA 19645;1761.48
Santander;2026-04-29;TED EMPRESA 47784;2719.16
Santander;2026-04-29;PIX EMPRESA 39550;4612.63
Santander;2026-04-29;PIX EMPRESA 51709;3513.52
Santander;2026-04-29;TED EMPRESA 10141;1445.57
Santander;2026-04-29;DOC EMPRESA 76903;2781.05
Santander;2026-04-29;PIX EMPRESA 13766;2822.73
Santander;2026-04-29;DOC EMPRESA 84787;1344.46
Santander;2026-04-29;PIX EMPRESA 84090;1243.04
Santander;2026-04-29;TED EMPRESA 27378;1684.79
Santander;2026-04-29;TED EMPRESA 92480;4891.25
Santander;2026-04-29;TED EMPRESA 82252;1227.44
Santander;2026-04-29;TED EMPRESA 6380;3502.81
Santander;2026-04-29;PIX EMPRESA 38121;2067.33
Santander;2026-04-29;PIX EMPRESA 86914;4781.63
Santander;2026-04-29;PIX EMPRESA 55738;3229.86
Santander;2026-04-29;PIX EMPRESA 21280;4757.69
Santander;2026-04-29;PIX EMPRESA 32523;1138.78
Santander;2026-04-29;PIX EMPRESA 23608;2845.45
Santander;2026-04-29;DOC EMPRESA 47116;1726.81
Santander;2026-04-29;PIX EMPRESA 20803;3736.95
Santander;2026-04-29;PIX EMPRESA 72517;3264.1
Santander;2026-04-29;PIX EMPRESA 85487;1202.21
Santander;2026-04-29;TED EMPRESA 27960;1953.08
Santander;2026-04-29;PIX EMPRESA 19985;1375.32
Santander;2026-04-29;TED EMPRESA 77140;3775.94
Santander;2026-04-29;TED EMPRESA 35627;449.67
Santander;2026-04-29;PIX EMPRESA 20938;4302.99
Santander;2026-04-29;TED EMPRESA 19900;2997.85
Santander;2026-04-29;DOC EMPRESA 92106;979.32
Santander;2026-04-29;DOC EMPRESA 4629;1196.36
Santander;2026-04-29;PIX EMPRESA 2401;850.4
Santander;2026-04-29;TED EMPRESA 84439;1173.2
Santander;2026-04-29;DOC EMPRESA 31755;689.58
Santander;2026-04-29;PIX EMPRESA 78618;361.86
Santander;2026-04-29;PIX EMPRESA 98396;4787.04
Santander;2026-04-29;DOC EMPRESA 45535;2538.4
Santander;2026-04-29;DOC EMPRESA 17186;1178.95
Santander;2026-04-29;TED EMPRESA 15644;3335.33
Santander;2026-04-29;TED EMPRESA 94637;4603.24
Santander;2026-04-29;PIX EMPRESA 45355;4548.32
Santander;2026-04-29;DOC EMPRESA 95721;1087.92
Santander;2026-04-29;TED EMPRESA 81306;3202.57
Santander;2026-04-29;DOC EMPRESA 40137;1833.48
Santander;2026-04-29;TED EMPRESA 71543;526.19
Santander;2026-04-29;TED EMPRESA 63509;2986.41
Santander;2026-04-29;DOC EMPRESA 21870;1813.7
Santander;2026-04-29;PIX EMPRESA 69973;3285.84
Santander;2026-04-29;DOC EMPRESA 62329;142.27
Santander;2026-04-29;PIX EMPRESA 81148;1408.1
Santander;2026-04-29;PIX EMPRESA 69284;1030.03
Santander;2026-04-29;PIX EMPRESA 94216;3872.7
Santander;2026-04-29;TED EMPRESA 67576;2421.98
Santander;2026-04-29;TED EMPRESA 82665;2451.81
Santander;2026-04-29;DOC EMPRESA 15397;4215.58
Santander;2026-04-29;TED EMPRESA 6857;4061.32
Santander;2026-04-29;DOC EMPRESA 40095;3031.68
Santander;2026-04-29;PIX EMPRESA 78377;2246.45
Santander;2026-04-29;PIX EMPRESA 778;1632.56
Santander;2026-04-29;TED EMPRESA 771;1930.13
Santander;2026-04-29;DOC EMPRESA 52;3619.9
Santander;2026-04-29;TED EMPRESA 9035;650.23
Santander;2026-04-29;PIX EMPRESA 4961;1110.41
Santander;2026-04-29;TED EMPRESA 74868;832.76
Santander;2026-04-29;PIX EMPRESA 9620;4484.14
Santander;2026-04-29;TED EMPRESA 85554;2456.2
Santander;2026-04-29;PIX EMPRESA 68020;4874.97
Santander;2026-04-29;PIX EMPRESA 53060;1525.08
Santander;2026-04-29;DOC EMPRESA 32730;302.1
Santander;2026-04-29;TED EMPRESA 896;4083.13
Santander;2026-04-29;TED EMPRESA 15531;3402.38
Santander;2026-04-29;DOC EMPRESA 50823;4822.41
Santander;2026-04-29;DOC EMPRESA 52731;612.05
Santander;2026-04-29;TED EMPRESA 4528;449.85
Santander;2026-04-29;TED EMPRESA 7035;1814.74
Santander;2026-04-29;DOC EMPRESA 50839;757.53
Santander;2026-04-29;DOC EMPRESA 14205;676.02
Santander;2026-04-29;TED EMPRESA 22602;3100.74
Santander;2026-04-29;DOC EMPRESA 32470;3721.75
Santander;2026-04-29;DOC EMPRESA 72574;3526.97
Santander;2026-04-29;PIX EMPRESA 33442;2957.96
Santander;2026-04-29;TED EMPRESA 68023;4496.33
Santander;2026-04-29;PIX EMPRESA 35624;4462.73
Santander;2026-04-29;TED EMPRESA 64578;1966.41
Santander;2026-04-29;PIX EMPRESA 50179;2272.72
Santander;2026-04-29;TED EMPRESA 23703;4778.97
Santander;2026-04-29;TED EMPRESA 48469;985.93
Santander;2026-04-29;PIX EMPRESA 62866;4495.85
Santander;2026-04-29;DOC EMPRESA 31131;645.75
Santander;2026-04-29;TED EMPRESA 93827;2111.12
Santander;2026-04-29;TED EMPRESA 22972;3655.08
Santander;2026-04-29;DOC EMPRESA 63873;309.49
Santander;2026-04-29;TED EMPRESA 39909;2566.23
Santander;2026-04-29;TED EMPRESA 74349;656.95
Santander;2026-04-29;DOC EMPRESA 44190;4162.6
Santander;2026-04-29;TED EMPRESA 93391;3283.84
Santander;2026-04-29;PIX EMPRESA 39658;1350.56
Santander;2026-04-29;TED EMPRESA 63850;4116.1
Santander;2026-04-29;TED EMPRESA 99786;4003.77
Santander;2026-04-29;DOC EMPRESA 99577;4274.72
Santander;2026-04-29;PIX EMPRESA 28549;1308.74
Santander;2026-04-29;PIX EMPRESA 41224;1497.96
Santander;2026-04-29;DOC EMPRESA 2896;3223.43
Santander;2026-04-29;TED EMPRESA 6542;2045.82
Santander;2026-04-29;TED EMPRESA 93443;2585.54
Santander;2026-04-29;PIX EMPRESA 24413;2585.53
Santander;2026-04-29;DOC EMPRESA 14271;2092.06
Santander;2026-04-29;DOC EMPRESA 20890;2702.2
Santander;2026-04-29;PIX EMPRESA 88984;2394.23
Santander;2026-04-29;DOC EMPRESA 69858;479.69
Santander;2026-04-29;DOC EMPRESA 71624;1501.73
Santander;2026-04-29;TED EMPRESA 37227;1523.09
Santander;2026-04-29;TED EMPRESA 97768;4278.86
Santander;2026-04-29;DOC EMPRESA 90343;2326.92
Santander;2026-04-29;PIX EMPRESA 218;967.96
Santander;2026-04-29;DOC EMPRESA 9791;3291.99
Santander;2026-04-29;DOC EMPRESA 49430;476.58
Santander;2026-04-29;PIX EMPRESA 96446;4016.29
Santander;2026-04-29;TED EMPRESA 37426;2274.69
Santander;2026-04-29;PIX EMPRESA 16975;543.36
Santander;2026-04-29;PIX EMPRESA 40971;2229.33
Santander;2026-04-29;PIX EMPRESA 35626;2022.38
Santander;2026-04-29;DOC EMPRESA 56845;231.46
Santander;2026-04-29;DOC EMPRESA 44392;3734.59
Santander;2026-04-29;PIX EMPRESA 40907;3619.41
Santander;2026-04-29;DOC EMPRESA 13759;2170.03
Santander;2026-04-29;TED EMPRESA 20494;4771.88
Santander;2026-04-29;PIX EMPRESA 91495;4021.46
Santander;2026-04-29;TED EMPRESA 33021;1101.63
Santander;2026-04-29;DOC EMPRESA 26235;4010.6
Santander;2026-04-29;TED EMPRESA 78787;1892.8
Santander;2026-04-29;PIX EMPRESA 75976;1321.22
Santander;2026-04-29;PIX EMPRESA 99034;1653.57
Santander;2026-04-29;DOC EMPRESA 7273;1051.47
Santander;2026-04-29;PIX EMPRESA 18796;4037.12
Santander;2026-04-29;DOC EMPRESA 99513;4787.29
Santander;2026-04-29;DOC EMPRESA 81309;485.5
Santander;2026-04-29;TED EMPRESA 45426;4753.92
Santander;2026-04-29;PIX EMPRESA 78232;3195.92
Santander;2026-04-29;DOC EMPRESA 98016;1140.5
Santander;2026-04-29;PIX EMPRESA 56017;3052.0
Santander;2026-04-29;DOC EMPRESA 84987;1765.01
Santander;2026-04-29;TED EMPRESA 29817;3831.48
Santander;2026-04-29;TED EMPRESA 96056;3663.57
Santander;2026-04-29;TED EMPRESA 27221;642.51
Santander;2026-04-29;PIX EMPRESA 67903;4154.27
Santander;2026-04-29;TED EMPRESA 55275;334.21
Santander;2026-04-29;TED EMPRESA 54756;1127.78
Santander;2026-04-29;PIX EMPRESA 76398;2397.86
Santander;2026-04-29;TED EMPRESA 64242;1681.75
Santander;2026-04-29;TED EMPRESA 22341;1257.85
Santander;2026-04-29;TED EMPRESA 44990;3682.42
Santander;2026-04-29;TED EMPRESA 51420;3208.87
Santander;2026-04-29;TED EMPRESA 84925;201.51
Santander;2026-04-29;TED EMPRESA 74901;1278.31
Santander;2026-04-29;PIX EMPRESA 36387;4472.48
Santander;2026-04-29;DOC EMPRESA 69463;4834.49
Santander;2026-04-29;PIX EMPRESA 45561;3980.59
Santander;2026-04-29;TED EMPRESA 10742;3067.9
Santander;2026-04-29;PIX EMPRESA 1302;3812.61
Santander;2026-04-29;TED EMPRESA 63770;1769.87
Santander;2026-04-29;DOC EMPRESA 91295;4666.11
Santander;2026-04-29;TED EMPRESA 44498;307.01
Santander;2026-04-29;TED EMPRESA 89583;3477.21
Santander;2026-04-29;DOC EMPRESA 34238;3586.93
Santander;2026-04-29;TED EMPRESA 26186;1192.05
Santander;2026-04-29;TED EMPRESA 63034;3179.45
Santander;2026-04-29;PIX EMPRESA 39267;3153.92
Santander;2026-04-29;TED EMPRESA 83965;4663.09
Santander;2026-04-29;DOC EMPRESA 80346;893.77
Santander;2026-04-29;TED EMPRESA 85191;1313.55
Santander;2026-04-29;TED EMPRESA 86894;4048.14
Santander;2026-04-29;TED EMPRESA 30712;4194.93
Santander;2026-04-29;PIX EMPRESA 51623;2160.14
Santander;2026-04-29;PIX EMPRESA 57372;556.5
