Banco;Data_Compensacao;Descricao_Banco;Valor_Recebido
Banco do Brasil;2026-04-29;DOC EMPRESA 96768;751.07
Banco do Brasil;2026-04-29;PIX EMPRESA 56043;4540.02
Banco do Brasil;2026-04-29;PIX EMPRESA 61153;3692.56
Banco do Brasil;2026-04-29;DOC EMPRESA 7213;1174.5
Banco do Brasil;2026-04-29;TED EMPRESA 41279;3688.46
Banco do Brasil;2026-04-29;TED EMPRESA 37946;1808.82
Banco do Brasil;2026-04-29;DOC EMPRESA 31285;297.82
Banco do Brasil;2026-04-29;PIX EMPRESA 71063;4348.31
Banco do Brasil;2026-04-29;TED EMPRESA 86844;211.64
Banco do Brasil;2026-04-29;PIX EMPRESA 80695;3733.08
Banco do Brasil;2026-04-29;PIX EMPRESA 95161;2994.18
Banco do Brasil;2026-04-29;DOC EMPRESA 31951;4245.69
Banco do Brasil;2026-04-29;TED EMPRESA 65545;2188.13
Banco do Brasil;2026-04-29;DOC EMPRESA 10826;1682.88
Banco do Brasil;2026-04-29;DOC EMPRESA 21981;1635.95
Banco do Brasil;2026-04-29;PIX EMPRESA 88351;142.94
Banco do Brasil;2026-04-29;PIX EMPRESA 47447;4559.94
Banco do Brasil;2026-04-29;DOC EMPRESA 99971;1413.38
Banco do Brasil;2026-04-29;PIX EMPRESA 87300;3430.53
Banco do Brasil;2026-04-29;TED EMPRESA 45746;2358.33
Banco do Brasil;2026-04-29;DOC EMPRESA 55314;204.83
Banco do Brasil;2026-04-29;PIX EMPRESA 2529;1653.35
Banco do Brasil;2026-04-29;PIX EMPRESA 33876;2316.39
Banco do Brasil;2026-04-29;PIX EMPRESA 56738;4552.18
Banco do Brasil;2026-04-29;TED EMPRESA 91002;1186.09
Banco do Brasil;2026-04-29;TED EMPRESA 30702;3048.66
Banco do Brasil;2026-04-29;TED EMPRESA 96886;2582.9
Banco do Brasil;2026-04-29;TED EMPRESA 933;650.29
Banco do Brasil;2026-04-29;TED EMPRESA 60722;3083.63
Banco do Brasil;2026-04-29;PIX EMPRESA 35182;4735.02
Banco do Brasil;2026-04-29;PIX EMPRESA 94888;4135.16
Banco do Brasil;2026-04-29;DOC EMPRESA 93584;781.37
Banco do Brasil;2026-04-29;PIX EMPRESA 79029;2677.19
Banco do Brasil;2026-04-29;TED EMPRESA 44934;3239.43
Banco do Brasil;2026-04-29;TED EMPRESA 17028;4527.5
Banco do Brasil;2026-04-29;PIX EMPRESA 47962;3019.81
Banco do Brasil;2026-04-29;TED EMPRESA 90148;576.36
Banco do Brasil;2026-04-29;TED EMPRESA 82877;930.43
Banco do Brasil;2026-04-29;DOC EMPRESA 55255;4999.95
Banco do Brasil;2026-04-29;TED EMPRESA 76533;3605.44
Banco do Brasil;2026-04-29;DOC EMPRESA 74159;1611.7
Banco do Brasil;2026-04-29;DOC EMPRESA 88499;4262.88
Banco do Brasil;2026-04-29;DOC EMPRESA 65589;1189.65
Banco do Brasil;2026-04-29;DOC EMPRESA 56212;3933.98
Banco do Brasil;2026-04-29;PIX EMPRESA 25701;3675.04
Banco do Brasil;2026-04-29;DOC EMPRESA 83256;3264.98
Banco do Brasil;2026-04-29;TED EMPRESA 99196;281.95
Banco do Brasil;2026-04-29;DOC EMPRESA 46897;760.98
Banco do Brasil;2026-04-29;DOC EMPRESA 19323;513.78
Banco do Brasil;2026-04-29;TED EMPRESA 61997;3222.99
Banco do Brasil;2026-04-29;DOC EMPRESA 27632;3148.11
Banco do Brasil;2026-04-29;TED EMPRESA 61762;4828.84
Banco do Brasil;2026-04-29;TED EMPRESA 12153;3966.29
Banco do Brasil;2026-04-29;TED EMPRESA 26110;868.56
Banco do Brasil;2026-04-29;DOC EMPRESA 65307;3341.2
Banco do Brasil;2026-04-29;TED EMPRESA 37756;4750.61
Banco do Brasil;2026-04-29;PIX EMPRESA 71860;4871.98
Banco do Brasil;2026-04-29;DOC EMPRESA 4093;3640.06
Banco do Brasil;2026-04-29;PIX EMPRESA 87043;1775.78
Banco do Brasil;2026-04-29;DOC EMPRESA 2288;2088.95
Banco do Brasil;2026-04-29;PIX EMPRESA 79890;2029.8
Banco do Brasil;2026-04-29;PIX EMPRESA 46252;3203.12
Banco do Brasil;2026-04-29;DOC EMPRESA 17706;1602.38
Banco do Brasil;2026-04-29;TED EMPRESA 86648;2376.34
Banco do Brasil;2026-04-29;DOC EMPRESA 46355;3630.44
Banco do Brasil;2026-04-29;PIX EMPRESA 25096;3365.96
Banco do Brasil;2026-04-29;DOC EMPRESA 33222;2896.44
Banco do Brasil;2026-04-29;PIX EMPRESA 55813;2229.83
Banco do Brasil;2026-04-29;DOC EMPRESA 52759;2324.18
Banco do Brasil;2026-04-29;TED EMPRESA 71801;3310.84
Banco do Brasil;2026-04-29;DOC EMPRESA 76260;4111.08
Banco do Brasil;2026-04-29;DOC EMPRESA 58066;1588.56
Banco do Brasil;2026-04-29;DOC EMPRESA 56765;4900.49
Banco do Brasil;2026-04-29;PIX EMPRESA 91908;1414.57
Banco do Brasil;2026-04-29;DOC EMPRESA 60438;3194.97
Banco do Brasil;2026-04-29;TED EMPRESA 69920;1221.25
Banco do Brasil;2026-04-29;DOC EMPRESA 48238;2041.11
Banco do Brasil;2026-04-29;DOC EMPRESA 62662;3937.15
Banco do Brasil;2026-04-29;PIX EMPRESA 91253;4661.02
Banco do Brasil;2026-04-29;DOC EMPRESA 92735;4298.57
Banco do Brasil;2026-04-29;TED EMPRESA 88431;3179.26
Banco do Brasil;2026-04-29;DOC EMPRESA 88314;3672.6
Banco do Brasil;2026-04-29;TED EMPRESA 86100;4423.69
Banco do Brasil;2026-04-29;TED EMPRESA 23142;4847.34
Banco do Brasil;2026-04-29;PIX EMPRESA 34753;4034.31
Banco do Brasil;2026-04-29;DOC EMPRESA 16394;2301.31
Banco do Brasil;2026-04-29;TED EMPRESA 67556;4084.42
Banco do Brasil;2026-04-29;DOC EMPRESA 14550;1600.33
Banco do Brasil;2026-04-29;TED EMPRESA 46997;2877.03
Banco do Brasil;2026-04-29;TED EMPRESA 39348;3974.34
Banco do Brasil;2026-04-29;TED EMPRESA 66017;3764.81
Banco do Brasil;2026-04-29;TED EMPRESA 72101;4326.08
Banco do Brasil;2026-04-29;DOC EMPRESA 30151;1455.51
Banco do Brasil;2026-04-29;TED EMPRESA 35444;2740.17
Banco do Brasil;2026-04-29;PIX EMPRESA 60611;4553.64
Banco do Brasil;2026-04-29;TED EMPRESA 67414;145.48
Banco do Brasil;2026-04-29;DOC EMPRESA 23322;779.09
Banco do Brasil;2026-04-29;PIX EMPRESA 54712;1101.34
Banco do Brasil;2026-04-29;DOC EMPRESA 57664;3736.35
Banco do Brasil;2026-04-29;DOC EMPRESA 76264;4504.29
Banco do Brasil;2026-04-29;PIX EMPRESA 86642;4215.92
Banco do Brasil;2026-04-29;TED EMPRESA 68328;2383.46
Banco do Brasil;2026-04-29;DOC EMPRESA 73177;4718.17
Banco do Brasil;2026-04-29;TED EMPRESA 49130;4204.24
Banco do Brasil;2026-04-29;TED EMPRESA 62693;4763.79
Banco do Brasil;2026-04-29;DOC EMPRESA 31860;2121.69
Banco do Brasil;2026-04-29;PIX EMPRESA 53618;976.23
Banco do Brasil;2026-04-29;PIX EMPRESA 38467;1267.74
Banco do Brasil;2026-04-29;PIX EMPRESA 80770;4607.34
Banco do Brasil;2026-04-29;TED EMPRESA 92394;3788.64
Banco do Brasil;2026-04-29;DOC EMPRESA 12346;1991.17
Banco do Brasil;2026-04-29;TED EMPRESA 3500;3510.47
Banco do Brasil;2026-04-29;DOC EMPRESA 86956;4727.75
Banco do Brasil;2026-04-29;DOC EMPRESA 18811;206.66
Banco do Brasil;2026-04-29;DOC EMPRESA 43074;324.62
Banco do Brasil;2026-04-29;PIX EMPRESA 8007;4575.05
Banco do Brasil;2026-04-29;DOC EMPRESA 70607;2098.89
Banco do Brasil;2026-04-29;PIX EMPRESA 70400;2706.2
Banco do Brasil;2026-04-29;PIX EMPRESA 91544;4066.79
Banco do Brasil;2026-04-29;DOC EMPRESA 87134;2261.27
Banco do Brasil;2026-04-29;PIX EMPRESA 67870;2914.75
Banco do Brasil;2026-04-29;PIX EMPRESA 84578;4908.14
Banco do Brasil;2026-04-29;DOC EMPRESA 25751;2484.24
Banco do Brasil;2026-04-29;DOC EMPRESA 72125;3716.65
Banco do Brasil;2026-04-29;PIX EMPRESA 52212;2436.45
Banco do Brasil;2026-04-29;TED EMPRESA 95508;3458.77
Banco do Brasil;2026-04-29;DOC EMPRESA 83910;1674.88
Banco do Brasil;2026-04-29;PIX EMPRESA 5375;1362.27
Banco do Brasil;2026-04-29;TED EMPRESA 14253;4811.5
Banco do Brasil;2026-04-29;PIX EMPRESA 52317;1699.45
Banco do Brasil;2026-04-29;DOC EMPRESA 35904;2945.15
Banco do Brasil;2026-04-29;PIX EMPRESA 95154;1454.14
Banco do Brasil;2026-04-29;DOC EMPRESA 68090;4849.92
Banco do Brasil;2026-04-29;DOC EMPRESA 69770;4814.9
Banco do Brasil;2026-04-29;PIX EMPRESA 5896;4790.01
Banco do Brasil;2026-04-29;PIX EMPRESA 26140;2537.39
Banco do Brasil;2026-04-29;DOC EMPRESA 90919;2794.95
Banco do Brasil;2026-04-29;TED EMPRESA 82262;4590.5
Banco do Brasil;2026-04-29;TED EMPRESA 74028;1726.39
Banco do Brasil;2026-04-29;TED EMPRESA 30023;2054.91
Banco do Brasil;2026-04-29;TED EMPRESA 5869;2404.78
Banco do Brasil;2026-04-29;DOC EMPRESA 75360;1717.66
Banco do Brasil;2026-04-29;DOC EMPRESA 58701;1663.71
Banco do Brasil;2026-04-29;DOC EMPRESA 41083;3836.13
Banco do Brasil;2026-04-29;TED EMPRESA 88275;1258.75
Banco do Brasil;2026-04-29;DOC EMPRESA 96003;2994.49
Banco do Brasil;2026-04-29;DOC EMPRESA 68562;2978.1
Banco do Brasil;2026-04-29;PIX EMPRESA 21423;315.64
Banco do Brasil;2026-04-29;TED EMPRESA 10461;2860.6
Banco do Brasil;2026-04-29;DOC EMPRESA 94603;2443.75
Banco do Brasil;2026-04-29;DOC EMPRESA 52422;777.86
Banco do Brasil;2026-04-29;PIX EMPRESA 10609;3579.99
Banco do Brasil;2026-04-29;TED EMPRESA 84979;1968.44
Banco do Brasil;2026-04-29;TED EMPRESA 89714;3929.86
Banco do Brasil;2026-04-29;DOC EMPRESA 10241;2878.11
Banco do Brasil;2026-04-29;TED EMPRESA 50200;3791.93
Banco do Brasil;2026-04-29;DOC EMPRESA 55400;1864.43
Banco do Brasil;2026-04-29;TED EMPRESA 48327;4502.38
Banco do Brasil;2026-04-29;DOC EMPRESA 96105;3568.88
Banco do Brasil;2026-04-29;TED EMPRESA 71670;2917.46
Banco do Brasil;2026-04-29;PIX EMPRESA 86380;2469.46
Banco do Brasil;2026-04-29;TED EMPRESA 94104;4768.12
Banco do Brasil;2026-04-29;PIX EMPRESA 87792;745.17
Banco do Brasil;2026-04-29;PIX EMPRESA 7202;4277.14
Banco do Brasil;2026-04-29;PIX EMPRESA 98859;669.49
Banco do Brasil;2026-04-29;PIX EMPRESA 80060;3283.65
Banco do Brasil;2026-04-29;TED EMPRESA 88167;3047.69
Banco do Brasil;2026-04-29;TED EMPRESA 61712;4985.39
Banco do Brasil;2026-04-29;TED EMPRESA 64479;4653.91
Banco do Brasil;2026-04-29;DOC EMPRESA 29497;4884.07
Banco do Brasil;2026-04-29;TED EMPRESA 23217;1132.08
Banco do Brasil;2026-04-29;TED EMPRESA 47129;3966.23
Banco do Brasil;2026-04-29;TED EMPRESA 57589;142.38
Banco do Brasil;2026-04-29;DOC EMPRESA 77001;2835.73
Banco do Brasil;2026-04-29;PIX EMPRESA 32231;2161.62
Banco do Brasil;2026-04-29;TED EMPRESA 89268;163.43
Banco do Brasil;2026-04-29;TED EMPRESA 4562;2093.93
Banco do Brasil;2026-04-29;PIX EMPRESA 80794;3916.37
Banco do Brasil;2026-04-29;TED EMPRESA 15444;858.65
Banco do Brasil;2026-04-29;DOC EMPRESA 36649;4329.46
Banco do Brasil;2026-04-29;DOC EMPRESA 82414;3914.2
Banco do Brasil;2026-04-29;DOC EMPRESA 42891;2836.74
Banco do Brasil;2026-04-29;DOC EMPRESA 81246;3528.95
Banco do Brasil;2026-04-29;PIX EMPRESA 74075;2897.47
Banco do Brasil;2026-04-29;TED EMPRESA 72061;121.59
Banco do Brasil;2026-04-29;DOC EMPRESA 93038;977.25
Banco do Brasil;2026-04-29;PIX EMPRESA 87443;2280.02
Banco do Brasil;2026-04-29;PIX EMPRESA 42242;4261.81
Banco do Brasil;2026-04-29;PIX EMPRESA 7625;2783.72
Banco do Brasil;2026-04-29;PIX EMPRESA 70793;227.29
Banco do Brasil;2026-04-29;PIX EMPRESA 43632;4201.66
Banco do Brasil;2026-04-29;PIX EMPRESA 50986;4228.11
Banco do Brasil;2026-04-29;TED EMPRESA 75276;2621.65
Banco do Brasil;2026-04-29;TED EMPRESA 73466;4461.89
Banco do Brasil;2026-04-29;DOC EMPRESA 41801;3776.73
Banco do Brasil;2026-04-29;DOC EMPRESA 60328;4905.84
Banco do Brasil;2026-04-29;DOC EMPRESA 78036;1697.44
Banco do Brasil;2026-04-29;PIX EMPRESA 31571;2844.24
Banco do Brasil;2026-04-29;DOC EMPRESA 40273;1352.68
Banco do Brasil;2026-04-29;DOC EMPRESA 52464;3246.21
Banco do Brasil;2026-04-29;TED EMPRESA 54536;601.95
Banco do Brasil;2026-04-29;TED EMPRESA 60286;679.76
Banco do Brasil;2026-04-29;PIX EMPRESA 57163;1165.21
Banco do Brasil;2026-04-29;PIX EMPRESA 82061;3006.38
Banco do Brasil;2026-04-29;TED EMPRESA 37469;257.45
Banco do Brasil;2026-04-29;PIX EMPRESA 8372;4007.95
Banco do Brasil;2026-04-29;PIX EMPRESA 1729;1131.73
Banco do Brasil;2026-04-29;PIX EMPRESA 96334;2253.14
Banco do Brasil;2026-04-29;TED EMPRESA 7643;854.83
Banco do Brasil;2026-04-29;DOC EMPRESA 8750;3737.5
Banco do Brasil;2026-04-29;TED EMPRESA 57586;1749.31
Banco do Brasil;2026-04-29;DOC EMPRESA 68740;2698.25
Banco do Brasil;2026-04-29;TED EMPRESA 30819;1225.88
Banco do Brasil;2026-04-29;DOC EMPRESA 89706;1633.54
Banco do Brasil;2026-04-29;PIX EMPRESA 17596;499.54
Banco do Brasil;2026-04-29;PIX EMPRESA 2141;4452.75
Banco do Brasil;2026-04-29;DOC EMPRESA 69130;2481.3
Banco do Brasil;2026-04-29;TED EMPRESA 42903;3722.64
Banco do Brasil;2026-04-29;TED EMPRESA 45658;3905.26
Banco do Brasil;2026-04-29;TED EMPRESA 20239;1413.86
Banco do Brasil;2026-04-29;TED EMPRESA 59736;2542.57
Banco do Brasil;2026-04-29;PIX EMPRESA 21014;304.3
Banco do Brasil;2026-04-29;TED EMPRESA 34843;2722.65
Banco do Brasil;2026-04-29;PIX EMPRESA 24176;3483.72
Banco do Brasil;2026-04-29;PIX EMPRESA 10114;813.41
Banco do Brasil;2026-04-29;DOC EMPRESA 96224;2081.02
Banco do Brasil;2026-04-29;DOC EMPRESA 78936;2746.11
Banco do Brasil;2026-04-29;TED EMPRESA 17348;153.9
Banco do Brasil;2026-04-29;DOC EMPRESA 43552;1369.84
Banco do Brasil;2026-04-29;DOC EMPRESA 29640;340.68
Banco do Brasil;2026-04-29;DOC EMPRESA 87609;640.0
Banco do Brasil;2026-04-29;TED EMPRESA 32221;1636.33
Banco do Brasil;2026-04-29;PIX EMPRESA 36592;4457.82
Banco do Brasil;2026-04-29;DOC EMPRESA 84057;3284.51
Banco do Brasil;2026-04-29;TED EMPRESA 74435;3630.93
Banco do Brasil;2026-04-29;TED EMPRESA 78030;3487.7
Banco do Brasil;2026-04-29;DOC EMPRESA 62103;891.88
Banco do Brasil;2026-04-29;TED EMPRESA 74164;3032.42
Banco do Brasil;2026-04-29;PIX EMPRESA 1384;1417.28
Banco do Brasil;2026-04-29;TED EMPRESA 7778;617.51
Banco do Brasil;2026-04-29;DOC EMPRESA 10340;3829.56
Banco do Brasil;2026-04-29;DOC EMPRESA 90276;2085.44
Banco do Brasil;2026-04-29;PIX EMPRESA 29084;4062.11
Banco do Brasil;2026-04-29;TED EMPRESA 71249;646.81
Banco do Brasil;2026-04-29;DOC EMPRESA 42898;1910.91
Banco do Brasil;2026-04-29;TED EMPRESA 73611;3230.8
Banco do Brasil;2026-04-29;PIX EMPRESA 15258;3711.45
Banco do Brasil;2026-04-29;TED EMPRESA 2966;2253.81
Banco do Brasil;2026-04-29;PIX EMPRESA 37938;1997.17
Banco do Brasil;2026-04-29;TED EMPRESA 88213;3275.77
Banco do Brasil;2026-04-29;TED EMPRESA 89607;1873.86
Banco do Brasil;2026-04-29;PIX EMPRESA 4534;2569.77
Banco do Brasil;2026-04-29;TED EMPRESA 10365;1214.92
Banco do Brasil;2026-04-29;PIX EMPRESA 50031;1010.58
Banco do Brasil;2026-04-29;PIX EMPRESA 9966;503.37
Banco do Brasil;2026-04-29;DOC EMPRESA 10486;2989.55
Banco do Brasil;2026-04-29;PIX EMPRESA 66142;3625.7
Banco do Brasil;2026-04-29;TED EMPRESA 31163;4946.48
Banco do Brasil;2026-04-29;DOC EMPRESA 50877;3250.41
Banco do Brasil;2026-04-29;TED EMPRESA 85309;4058.88
Banco do Brasil;2026-04-29;PIX EMPRESA 74999;3538.88
Banco do Brasil;2026-04-29;TED EMPRESA 75511;4391.18
Banco do Brasil;2026-04-29;TED EMPRESA 43007;2707.83
Banco do Brasil;2026-04-29;DOC EMPRESA 62457;2005.5
Banco do Brasil;2026-04-29;PIX EMPRESA 7046;4175.14
Banco do Brasil;2026-04-29;PIX EMPRESA 25709;2361.7
Banco do Brasil;2026-04-29;TED EMPRESA 73934;2906.73
Banco do Brasil;2026-04-29;TED EMPRESA 34965;278.35
Banco do Brasil;2026-04-29;PIX EMPRESA 18028;4262.58
Banco do Brasil;2026-04-29;PIX EMPRESA 49162;2133.41
Banco do Brasil;2026-04-29;DOC EMPRESA 91958;2013.86
Banco do Brasil;2026-04-29;TED EMPRESA 66424;3195.99
Banco do Brasil;2026-04-29;PIX EMPRESA 62689;2664.53
Banco do Brasil;2026-04-29;TED EMPRESA 38335;976.75
Banco do Brasil;2026-04-29;TED EMPRESA 59643;1656.33
Banco do Brasil;2026-04-29;DOC EMPRESA 14721;2822.15
Banco do Brasil;2026-04-29;PIX EMPRESA 40972;3928.09
Banco do Brasil;2026-04-29;TED EMPRESA 52265;3255.98
Banco do Brasil;2026-04-29;PIX EMPRESA 59925;1677.9
Banco do Brasil;2026-04-29;PIX EMPRESA 75839;194.52
Banco do Brasil;2026-04-29;PIX EMPRESA 90235;4314.19
Banco do Brasil;2026-04-29;TED EMPRESA 72252;888.97
Banco do Brasil;2026-04-29;TED EMPRESA 99430;1550.57
Banco do Brasil;2026-04-29;TED EMPRESA 54842;385.59
Banco do Brasil;2026-04-29;DOC EMPRESA 35869;3461.51
Banco do Brasil;2026-04-29;TED EMPRESA 97291;497.93
Banco do Brasil;2026-04-29;PIX EMPRESA 38783;587.86
Banco do Brasil;2026-04-29;PIX EMPRESA 217;1820.92
Banco do Brasil;2026-04-29;PIX EMPRESA 92434;3469.81
Banco do Brasil;2026-04-29;PIX EMPRESA 90214;4294.04
Banco do Brasil;2026-04-29;TED EMPRESA 21395;4715.0
Banco do Brasil;2026-04-29;TED EMPRESA 27060;3496.43
Banco do Brasil;2026-04-29;TED EMPRESA 13595;669.77
Banco do Brasil;2026-04-29;TED EMPRESA 53962;2087.95
Banco do Brasil;2026-04-29;PIX EMPRESA 72518;3815.29
Banco do Brasil;2026-04-29;DOC EMPRESA 65717;248.78
Banco do Brasil;2026-04-29;DOC EMPRESA 96419;4809.41
Banco do Brasil;2026-04-29;TED EMPRESA 7607;3498.15
Banco do Brasil;2026-04-29;TED EMPRESA 2171;3345.21
Banco do Brasil;2026-04-29;DOC EMPRESA 97794;3923.18
Banco do Brasil;2026-04-29;TED EMPRESA 1098;1997.54
Banco do Brasil;2026-04-29;TED EMPRESA 31320;3906.62
Banco do Brasil;2026-04-29;TED EMPRESA 38590;2799.1
Banco do Brasil;2026-04-29;DOC EMPRESA 23381;3574.6
Banco do Brasil;2026-04-29;TED EMPRESA 64749;4914.74
Banco do Brasil;2026-04-29;DOC EMPRESA 7736;3152.34
Banco do Brasil;2026-04-29;TED EMPRESA 37971;2645.04
Banco do Brasil;2026-04-29;DOC EMPRESA 99282;4685.24
Banco do Brasil;2026-04-29;PIX EMPRESA 26325;4825.95
Banco do Brasil;2026-04-29;TED EMPRESA 80091;4203.05
Banco do Brasil;2026-04-29;DOC EMPRESA 22762;1160.63
Banco do Brasil;2026-04-29;DOC EMPRESA 74111;3210.03
Banco do Brasil;2026-04-29;DOC EMPRESA 78754;4425.08
Banco do Brasil;2026-04-29;DOC EMPRESA 22123;786.09
Banco do Brasil;2026-04-29;DOC EMPRESA 49339;4853.16
Banco do Brasil;2026-04-29;TED EMPRESA 84230;3481.77
Banco do Brasil;2026-04-29;DOC EMPRESA 17977;1919.37
Banco do Brasil;2026-04-29;TED EMPRESA 35918;4089.63
Banco do Brasil;2026-04-29;PIX EMPRESA 87268;1519.41
Banco do Brasil;2026-04-29;PIX EMPRESA 99304;428.91
Banco do Brasil;2026-04-29;PIX EMPRESA 68809;1002.91
Banco do Brasil;2026-04-29;TED EMPRESA 37381;1729.09
Banco do Brasil;2026-04-29;TED EMPRESA 11291;2443.92
Banco do Brasil;2026-04-29;TED EMPRESA 26966;3377.12
Banco do Brasil;2026-04-29;TED EMPRESA 53234;1600.75
Banco do Brasil;2026-04-29;TED EMPRESA 63591;857.04
Banco do Brasil;2026-04-29;PIX EMPRESA 52472;1728.32
Banco do Brasil;2026-04-29;TED EMPRESA 63667;2618.03
Banco do Brasil;2026-04-29;PIX EMPRESA 27728;680.47
Banco do Brasil;2026-04-29;TED EMPRESA 11167;4549.54
Banco do Brasil;2026-04-29;PIX EMPRESA 48154;1600.36
Banco do Brasil;2026-04-29;TED EMPRESA 60098;3520.29
Banco do Brasil;2026-04-29;DOC EMPRESA 73915;206.33
Banco do Brasil;2026-04-29;DOC EMPRESA 53998;733.76
Banco do Brasil;2026-04-29;DOC EMPRESA 51662;626.71
Banco do Brasil;2026-04-29;TED EMPRESA 85570;3287.0
Banco do Brasil;2026-04-29;PIX EMPRESA 83379;1073.94
Banco do Brasil;2026-04-29;DOC EMPRESA 41202;3992.02
Banco do Brasil;2026-04-29;PIX EMPRESA 27080;673.53
Banco do Brasil;2026-04-29;TED EMPRESA 32368;3787.12
Banco do Brasil;2026-04-29;PIX EMPRESA 73433;700.02
Banco do Brasil;2026-04-29;DOC EMPRESA 28696;4202.22
Banco do Brasil;2026-04-29;PIX EMPRESA 34311;4421.01
Banco do Brasil;2026-04-29;PIX EMPRESA 68279;1862.56
Banco do Brasil;2026-04-29;DOC EMPRESA 38599;1473.42
Banco do Brasil;2026-04-29;DOC EMPRESA 65436;983.21
Banco do Brasil;2026-04-29;TED EMPRESA 35674;1601.28
Banco do Brasil;2026-04-29;TED EMPRESA 29660;3189.24
Banco do Brasil;2026-04-29;PIX EMPRESA 60440;4472.11
Banco do Brasil;2026-04-29;PIX EMPRESA 76668;2385.39
Banco do Brasil;2026-04-29;PIX EMPRESA 3440;2018.17
Banco do Brasil;2026-04-29;PIX EMPRESA 12900;2661.12
Banco do Brasil;2026-04-29;PIX EMPRESA 95725;4350.79
Banco do Brasil;2026-04-29;DOC EMPRESA 70944;4922.5
Banco do Brasil;2026-04-29;PIX EMPRESA 80904;2687.87
Banco do Brasil;2026-04-29;TED EMPRESA 42854;1560.32
Banco do Brasil;2026-04-29;PIX EMPRESA 50301;4116.53
Banco do Brasil;2026-04-29;DOC EMPRESA 15436;4406.97
Banco do Brasil;2026-04-29;TED EMPRESA 4357;3162.53
Banco do Brasil;2026-04-29;DOC EMPRESA 65417;4702.7
Banco do Brasil;2026-04-29;TED EMPRESA 63936;3356.18
Banco do Brasil;2026-04-29;TED EMPRESA 23945;199.4
Banco do Brasil;2026-04-29;PIX EMPRESA 60717;1145.78
Banco do Brasil;2026-04-29;TED EMPRESA 85285;2537.28
Banco do Brasil;2026-04-29;PIX EMPRESA 89493;3046.06
Banco do Brasil;2026-04-29;TED EMPRESA 77901;3217.86
Banco do Brasil;2026-04-29;DOC EMPRESA 76088;4872.52
Banco do Brasil;2026-04-29;TED EMPRESA 63949;448.07
Banco do Brasil;2026-04-29;TED EMPRESA 74847;2007.74
Banco do Brasil;2026-04-29;DOC EMPRESA 83586;3279.29
Banco do Brasil;2026-04-29;DOC EMPRESA 50837;3071.1
Banco do Brasil;2026-04-29;PIX EMPRESA 57232;2245.22
Banco do Brasil;2026-04-29;TED EMPRESA 30681;3971.14
Banco do Brasil;2026-04-29;DOC EMPRESA 78659;175.17
Banco do Brasil;2026-04-29;PIX EMPRESA 56390;1557.29
Banco do Brasil;2026-04-29;PIX EMPRESA 72495;4203.1
Banco do Brasil;2026-04-29;PIX EMPRESA 60889;2326.73
Banco do Brasil;2026-04-29;PIX EMPRESA 87562;134.49
Banco do Brasil;2026-04-29;DOC EMPRESA 5489;2835.36
Banco do Brasil;2026-04-29;DOC EMPRESA 82638;1251.75
Banco do Brasil;2026-04-29;TED EMPRESA 10347;2618.57
Banco do Brasil;2026-04-29;DOC EMPRESA 87535;4781.6
Banco do Brasil;2026-04-29;PIX EMPRESA 90056;2499.77
Banco do Brasil;2026-04-29;TED EMPRESA 30933;2540.89
Banco do Brasil;2026-04-29;PIX EMPRESA 99591;1265.87
Banco do Brasil;2026-04-29;PIX EMPRESA 60714;4603.21
Banco do Brasil;2026-04-29;TED EMPRESA 26921;3647.57
Banco do Brasil;2026-04-29;PIX EMPRESA 46653;3384.19
Banco do Brasil;2026-04-29;TED EMPRESA 83181;243.81
Banco do Brasil;2026-04-29;DOC EMPRESA 52282;358.56
Banco do Brasil;2026-04-29;PIX EMPRESA 5516;1438.95
Banco do Brasil;2026-04-29;PIX EMPRESA 27093;1170.75
Banco do Brasil;2026-04-29;DOC EMPRESA 89193;4092.27
Banco do Brasil;2026-04-29;TED EMPRESA 61000;136.3
Banco do Brasil;2026-04-29;TED EMPRESA 19583;2166.97
Banco do Brasil;2026-04-29;PIX EMPRESA 8617;1945.25
Banco do Brasil;2026-04-29;DOC EMPRESA 70691;4853.37
Banco do Brasil;2026-04-29;DOC EMPRESA 8398;2627.13
Banco do Brasil;2026-04-29;DOC EMPRESA 94425;268.61
Banco do Brasil;2026-04-29;TED EMPRESA 68849;1655.14
Banco do Brasil;2026-04-29;PIX EMPRESA 26251;1120.35
Banco do Brasil;2026-04-29;DOC EMPRESA 79806;2127.22
Banco do Brasil;2026-04-29;DOC EMPRESA 48541;4044.57
Banco do Brasil;2026-04-29;TED EMPRESA 11114;2332.72
Banco do Brasil;2026-04-29;TED EMPRESA 60294;4968.62
Banco do Brasil;2026-04-29;TED EMPRESA 5330;4775.23
Banco do Brasil;2026-04-29;TED EMPRESA 69052;2066.12
Banco do Brasil;2026-04-29;DOC EMPRESA 53658;1846.82
Banco do Brasil;2026-04-29;TED EMPRESA 47783;3081.3
Banco do Brasil;2026-04-29;DOC EMPRESA 27849;3326.4
Banco do Brasil;2026-04-29;TED EMPRESA 66405;4911.98
Banco do Brasil;2026-04-29;DOC EMPRESA 16544;2565.97
Banco do Brasil;2026-04-29;PIX EMPRESA 93379;3745.93
Banco do Brasil;2026-04-29;TED EMPRESA 36214;692.38
Banco do Brasil;2026-04-29;DOC EMPRESA 96502;4843.13
Banco do Brasil;2026-04-29;TED EMPRESA 94981;4253.07
Banco do Brasil;2026-04-29;PIX EMPRESA 89650;1627.4
